utterance_id,wav_path,session_id,dialog_id,dialog_type,speaker_id,speaker_gender,gender,emotion_label,layer,norm
Ses02F_script01_3_M029,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M029.wav,Session2,Ses02F_script01_3,script,Session2_M,M,male,sad,0,3.2596065998077393
Ses02F_script01_3_M029,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M029.wav,Session2,Ses02F_script01_3,script,Session2_M,M,male,sad,6,2.4972732067108154
Ses02F_script01_3_M029,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M029.wav,Session2,Ses02F_script01_3,script,Session2_M,M,male,sad,12,6.110891342163086
Ses02F_script01_3_M030,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M030.wav,Session2,Ses02F_script01_3,script,Session2_M,M,male,sad,0,2.919783592224121
Ses02F_script01_3_M030,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M030.wav,Session2,Ses02F_script01_3,script,Session2_M,M,male,sad,6,2.400024175643921
Ses02F_script01_3_M030,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M030.wav,Session2,Ses02F_script01_3,script,Session2_M,M,male,sad,12,5.4608988761901855
Ses02F_script01_3_M031,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M031.wav,Session2,Ses02F_script01_3,script,Session2_M,M,male,sad,0,3.5476832389831543
Ses02F_script01_3_M031,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M031.wav,Session2,Ses02F_script01_3,script,Session2_M,M,male,sad,6,2.5902693271636963
Ses02F_script01_3_M031,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M031.wav,Session2,Ses02F_script01_3,script,Session2_M,M,male,sad,12,5.8039093017578125
Ses02F_script01_3_M032,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M032.wav,Session2,Ses02F_script01_3,script,Session2_M,M,male,sad,0,2.9432268142700195
Ses02F_script01_3_M032,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M032.wav,Session2,Ses02F_script01_3,script,Session2_M,M,male,sad,6,2.403491258621216
Ses02F_script01_3_M032,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M032.wav,Session2,Ses02F_script01_3,script,Session2_M,M,male,sad,12,6.014832496643066
Ses02F_script01_3_M033,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M033.wav,Session2,Ses02F_script01_3,script,Session2_M,M,male,sad,0,3.088071346282959
Ses02F_script01_3_M033,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M033.wav,Session2,Ses02F_script01_3,script,Session2_M,M,male,sad,6,2.367335319519043
Ses02F_script01_3_M033,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M033.wav,Session2,Ses02F_script01_3,script,Session2_M,M,male,sad,12,5.365279197692871
Ses02F_script01_3_M034,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M034.wav,Session2,Ses02F_script01_3,script,Session2_M,M,male,sad,0,3.9090473651885986
Ses02F_script01_3_M034,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M034.wav,Session2,Ses02F_script01_3,script,Session2_M,M,male,sad,6,2.6841111183166504
Ses02F_script01_3_M034,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M034.wav,Session2,Ses02F_script01_3,script,Session2_M,M,male,sad,12,5.8460693359375
Ses02F_script02_1_F001,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F001.wav,Session2,Ses02F_script02_1,script,Session2_F,F,female,neu,0,3.4124157428741455
Ses02F_script02_1_F001,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F001.wav,Session2,Ses02F_script02_1,script,Session2_F,F,female,neu,6,2.878908634185791
Ses02F_script02_1_F001,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F001.wav,Session2,Ses02F_script02_1,script,Session2_F,F,female,neu,12,5.004758834838867
Ses02F_script02_1_F005,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F005.wav,Session2,Ses02F_script02_1,script,Session2_F,F,female,neu,0,5.000094413757324
Ses02F_script02_1_F005,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F005.wav,Session2,Ses02F_script02_1,script,Session2_F,F,female,neu,6,3.7494611740112305
Ses02F_script02_1_F005,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F005.wav,Session2,Ses02F_script02_1,script,Session2_F,F,female,neu,12,5.526301860809326
Ses02F_script02_1_F007,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F007.wav,Session2,Ses02F_script02_1,script,Session2_F,F,female,fru,0,3.7894482612609863
Ses02F_script02_1_F007,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F007.wav,Session2,Ses02F_script02_1,script,Session2_F,F,female,fru,6,2.607628107070923
Ses02F_script02_1_F007,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F007.wav,Session2,Ses02F_script02_1,script,Session2_F,F,female,fru,12,4.520555019378662
Ses02F_script02_1_F013,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F013.wav,Session2,Ses02F_script02_1,script,Session2_F,F,female,fru,0,2.6509463787078857
Ses02F_script02_1_F013,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F013.wav,Session2,Ses02F_script02_1,script,Session2_F,F,female,fru,6,2.1036787033081055
Ses02F_script02_1_F013,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F013.wav,Session2,Ses02F_script02_1,script,Session2_F,F,female,fru,12,5.041895389556885
Ses02F_script02_1_F014,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F014.wav,Session2,Ses02F_script02_1,script,Session2_F,F,female,fru,0,2.879148483276367
Ses02F_script02_1_F014,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F014.wav,Session2,Ses02F_script02_1,script,Session2_F,F,female,fru,6,2.0789709091186523
Ses02F_script02_1_F014,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F014.wav,Session2,Ses02F_script02_1,script,Session2_F,F,female,fru,12,4.681161880493164
Ses02F_script02_1_F015,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F015.wav,Session2,Ses02F_script02_1,script,Session2_F,F,female,fru,0,4.186425685882568
Ses02F_script02_1_F015,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F015.wav,Session2,Ses02F_script02_1,script,Session2_F,F,female,fru,6,3.322735548019409
Ses02F_script02_1_F015,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F015.wav,Session2,Ses02F_script02_1,script,Session2_F,F,female,fru,12,5.0345940589904785
Ses02F_script02_1_F016,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F016.wav,Session2,Ses02F_script02_1,script,Session2_F,F,female,fru,0,3.531473398208618
Ses02F_script02_1_F016,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F016.wav,Session2,Ses02F_script02_1,script,Session2_F,F,female,fru,6,2.7394392490386963
Ses02F_script02_1_F016,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F016.wav,Session2,Ses02F_script02_1,script,Session2_F,F,female,fru,12,5.0549750328063965
Ses02F_script02_1_F018,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F018.wav,Session2,Ses02F_script02_1,script,Session2_F,F,female,fru,0,2.6651265621185303
Ses02F_script02_1_F018,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F018.wav,Session2,Ses02F_script02_1,script,Session2_F,F,female,fru,6,2.0381743907928467
Ses02F_script02_1_F018,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F018.wav,Session2,Ses02F_script02_1,script,Session2_F,F,female,fru,12,4.795506000518799
Ses02F_script02_1_F019,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F019.wav,Session2,Ses02F_script02_1,script,Session2_F,F,female,neu,0,3.3598341941833496
Ses02F_script02_1_F019,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F019.wav,Session2,Ses02F_script02_1,script,Session2_F,F,female,neu,6,2.4402873516082764
Ses02F_script02_1_F019,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F019.wav,Session2,Ses02F_script02_1,script,Session2_F,F,female,neu,12,4.866095542907715
Ses02F_script02_1_F021,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F021.wav,Session2,Ses02F_script02_1,script,Session2_F,F,female,neu,0,5.06509256362915
Ses02F_script02_1_F021,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F021.wav,Session2,Ses02F_script02_1,script,Session2_F,F,female,neu,6,4.0169901847839355
Ses02F_script02_1_F021,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F021.wav,Session2,Ses02F_script02_1,script,Session2_F,F,female,neu,12,5.7789435386657715
Ses02F_script02_1_M000,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M000.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,0,3.5531911849975586
Ses02F_script02_1_M000,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M000.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,6,2.5622212886810303
Ses02F_script02_1_M000,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M000.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,12,5.48975133895874
Ses02F_script02_1_M001,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M001.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,0,3.083185911178589
Ses02F_script02_1_M001,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M001.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,6,2.3341751098632812
Ses02F_script02_1_M001,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M001.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,12,4.922940731048584
Ses02F_script02_1_M002,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M002.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,0,3.300240993499756
Ses02F_script02_1_M002,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M002.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,6,2.22908616065979
Ses02F_script02_1_M002,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M002.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,12,4.543303966522217
Ses02F_script02_1_M003,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M003.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,0,3.6914215087890625
Ses02F_script02_1_M003,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M003.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,6,2.923426628112793
Ses02F_script02_1_M003,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M003.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,12,6.210923194885254
Ses02F_script02_1_M004,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M004.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,0,4.2409138679504395
Ses02F_script02_1_M004,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M004.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,6,2.983103036880493
Ses02F_script02_1_M004,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M004.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,12,5.020921230316162
Ses02F_script02_1_M005,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M005.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,0,3.014105796813965
Ses02F_script02_1_M005,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M005.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,6,2.279083013534546
Ses02F_script02_1_M005,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M005.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,12,4.280711650848389
Ses02F_script02_1_M006,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M006.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,0,2.8796238899230957
Ses02F_script02_1_M006,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M006.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,6,2.301443576812744
Ses02F_script02_1_M006,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M006.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,12,5.042416095733643
Ses02F_script02_1_M009,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M009.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,neu,0,3.766737222671509
Ses02F_script02_1_M009,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M009.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,neu,6,2.9240498542785645
Ses02F_script02_1_M009,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M009.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,neu,12,3.9606902599334717
Ses02F_script02_1_M010,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M010.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,neu,0,2.7598042488098145
Ses02F_script02_1_M010,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M010.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,neu,6,2.2719624042510986
Ses02F_script02_1_M010,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M010.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,neu,12,4.5828375816345215
Ses02F_script02_1_M012,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M012.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,neu,0,2.8733315467834473
Ses02F_script02_1_M012,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M012.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,neu,6,2.2022440433502197
Ses02F_script02_1_M012,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M012.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,neu,12,4.618288516998291
Ses02F_script02_1_M013,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M013.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,neu,0,3.4959306716918945
Ses02F_script02_1_M013,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M013.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,neu,6,2.5700690746307373
Ses02F_script02_1_M013,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M013.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,neu,12,4.865936756134033
Ses02F_script02_1_M014,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M014.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,0,3.9854695796966553
Ses02F_script02_1_M014,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M014.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,6,2.6499669551849365
Ses02F_script02_1_M014,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M014.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,12,5.828503131866455
Ses02F_script02_1_M015,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M015.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,0,2.7285473346710205
Ses02F_script02_1_M015,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M015.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,6,2.3168749809265137
Ses02F_script02_1_M015,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M015.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,12,4.342048645019531
Ses02F_script02_1_M016,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M016.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,0,2.893264055252075
Ses02F_script02_1_M016,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M016.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,6,2.177292585372925
Ses02F_script02_1_M016,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M016.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,12,4.8610124588012695
Ses02F_script02_1_M017,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M017.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,neu,0,3.034043073654175
Ses02F_script02_1_M017,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M017.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,neu,6,2.8139989376068115
Ses02F_script02_1_M017,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M017.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,neu,12,5.814220428466797
Ses02F_script02_1_M019,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M019.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,neu,0,3.8839845657348633
Ses02F_script02_1_M019,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M019.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,neu,6,3.6011757850646973
Ses02F_script02_1_M019,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M019.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,neu,12,6.2197089195251465
Ses02F_script02_1_M020,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M020.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,neu,0,3.022653818130493
Ses02F_script02_1_M020,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M020.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,neu,6,2.6598997116088867
Ses02F_script02_1_M020,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M020.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,neu,12,5.276147365570068
Ses02F_script02_1_M021,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M021.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,neu,0,2.887697696685791
Ses02F_script02_1_M021,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M021.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,neu,6,2.262847900390625
Ses02F_script02_1_M021,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M021.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,neu,12,5.246933937072754
Ses02F_script02_1_M024,/home/takamichi-lab-pc07/research/music_foundation_analysis/data/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M024.wav,Session2,Ses02F_script02_1,script,Session2_M,M,male,exc,0,2.46463942527771
